player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
12798662,Vasanth Ramar,7424272,Freizeit CC,2,2,0,1,0,0,0,2,3
31555761,Amruth Ramani,7356382,SPVGG Dragons,2,3,0,0,0,0,0,3,3
3279430,Darshan Parameswara,430802,Tgs Indian Challengers,3,0,3,0,1,0,0,3,3
15217646,Umashankar,4674227,BlueWings,3,3,0,0,1,0,0,3,3
19142967,Sumant Chahar,6269379,TGS Rising Challengers,3,3,0,0,0,0,0,3,3
21909738,Anoop P B,7415125,Sulzbach XI,3,2,0,1,0,0,0,2,3
29061009,Susheel Amingad,7356382,SPVGG Dragons,3,2,0,1,2,0,0,2,3
29063790,Manoj Kumar,7356382,SPVGG Dragons,3,3,0,0,0,0,0,3,3
31399720,Ehtasham Ul Hassan,7444218,Mannschaft Ginnheimer,3,1,2,0,0,0,0,3,3
31826985,Vamsidhar Mannam,6290732,TSV Frankfurt Garuda,3,0,3,0,0,0,0,3,3
32060897,Rajesh Bura,10472983,FCC Friends XI,3,2,0,1,0,0,0,2,3
32422942,Sudeep Kumar Gopathi,10736341,Kassel Cricket Club,3,1,2,0,0,0,0,3,3
32423065,Kirankumar Vodela,10736341,Kassel Cricket Club,3,2,0,1,0,0,0,2,3
32837674,Abhishek Krishnamurthy,10570905,TBG Neulusheim,3,2,0,0,0,0,1,3,3
42439423,Mohsin Khan,7444218,Mannschaft Ginnheimer,3,3,0,0,0,0,0,3,3
16115282,Shamil,7251731,KK Challengers,4,3,0,0,0,0,0,3,3
38367746,Santosh Upadhye,7356382,SPVGG Dragons,4,2,0,1,0,0,0,2,3
2302435,Abhinav,7392287,DCC Rising Stars,5,3,0,0,0,0,0,3,3
5475264,Srikanth Thorlikonda,7440693,TSV Darmstadt XI,5,3,0,0,1,0,0,3,3
20711188,Hemant Patil,4220557,TSGN Royal Warriors,5,3,0,0,0,0,0,3,3
20781614,Pravin Tony,7989971,Mainz Cricket Club,5,2,0,1,0,0,0,2,3
22860248,Supreeth Bharadwaj H S,10570905,TBG Neulusheim,5,2,0,1,0,0,0,2,3
28007361,Yogesh Dhariyal,7356382,SPVGG Dragons,5,3,0,0,0,0,0,3,3
28363304,Vinay Nagappa Mana,10472983,FCC Friends XI,5,3,0,0,0,0,0,3,3
31638527,Manoj Shukla,7392287,DCC Rising Stars,5,2,0,0,0,0,1,3,3
31639860,Kaushik Sekar,7392287,DCC Rising Stars,5,3,0,0,0,0,0,3,3
32039398,Praveen Kumar Balaraj,10570905,TBG Neulusheim,5,3,0,0,0,0,0,3,3
33447681,Jomon,7989971,Mainz Cricket Club,5,1,0,1,0,0,1,2,3
38376538,Rana Tahir Rüss,7444345,RCB Cricket Club Ruesselsheim,5,3,0,0,0,0,0,3,3
41546572,Sufiyan Gouri,7440693,TSV Darmstadt XI,5,3,0,0,0,0,0,3,3
5527584,Ogadepa,2623314,TSV Darmstadt United,6,3,0,0,0,0,0,3,3
12822789,Anish Sachdeva,3793721,Trebur Cricket Club,6,3,0,0,0,0,0,3,3
20338014,Tanmay Gorad,2623314,TSV Darmstadt United,6,3,0,0,0,0,0,3,3
31706324,Waqas Qasim,7436670,Giessener 11,6,1,0,2,0,0,0,1,3
31706639,Hemant Sai P,7436670,Giessener 11,6,1,0,2,0,0,0,1,3
31707540,Shashank Chalak,7436670,Giessener 11,6,2,0,0,1,0,1,3,3
31710212,Karthik Kasula,7437045,Hawk Hunters,6,2,0,0,0,0,1,3,3
41889849,Ahsan Bhalli New,8001451,Dietzenbacher Cricket Star,6,1,0,1,0,0,1,2,3
42452864,Roxy,8001451,Dietzenbacher Cricket Star,6,3,0,0,1,0,0,3,3
31976073,Srinivas Akkineni,7356382,SPVGG Dragons,7,3,0,0,0,0,0,3,3
38701574,Praveen V,7449958,Darebulls,1,0,2,0,0,0,0,2,2
40055582,Shaheen Jabarkhail,7436670,Giessener 11,1,2,0,0,0,0,0,2,2
3319861,Atharva More(om),7449958,Darebulls,2,2,0,0,0,0,0,2,2
31068747,Deepak Bhardwaj,7424272,Freizeit CC,2,0,2,0,0,0,0,2,2
32256086,Raheel Ahmad,7437045,Hawk Hunters,2,1,0,0,0,0,1,2,2
38619543,Manoharan Thambi,7424272,Freizeit CC,2,2,0,0,0,0,0,2,2
39958466,Bijeesh,7989971,Mainz Cricket Club,2,2,0,0,0,0,0,2,2
243003,Aravind Reddy G,4674227,BlueWings,3,0,1,1,1,0,0,1,2
2280619,Rohit Baghel,7449958,Darebulls,3,0,0,1,0,0,1,1,2
2467546,Yeshwanth Chandrashekar,7440693,TSV Darmstadt XI,3,2,0,0,0,0,0,2,2
2468416,Sandeep Ek,1517508,Frankfurt Spartans Cricket Club,3,2,0,0,0,0,0,2,2
3237080,Ajay Kumar Bharath Kumar,430802,Tgs Indian Challengers,3,0,0,2,0,0,0,0,2
5504524,Gnana Prakasam,6269379,TGS Rising Challengers,3,2,0,0,0,0,0,2,2
5828523,Kuncham Manojkumar,6290732,TSV Frankfurt Garuda,3,2,0,0,0,0,0,2,2
9734068,D V Mohan Krishna,3793721,Trebur Cricket Club,3,2,0,0,0,0,0,2,2
11529886,Amit Naidu,7449958,Darebulls,3,1,1,0,0,0,0,2,2
12822690,Ali Syed,6269379,TGS Rising Challengers,3,1,0,1,0,0,0,1,2
13489587,Gowthamraj,430654,Royal Strikers FFM,3,1,0,1,0,0,0,1,2
22141206,Karthik Chickel,7415125,Sulzbach XI,3,2,0,0,1,0,0,2,2
22151941,Arun Periyasamy,7415125,Sulzbach XI,3,2,0,0,0,0,0,2,2
22157027,Samuel Ajay Dasgupta,430654,Royal Strikers FFM,3,2,0,0,0,0,0,2,2
22371480,Siva Tumpala,4674227,BlueWings,3,1,0,0,0,0,1,2,2
23376226,Ridol Michael,7989971,Mainz Cricket Club,3,0,0,2,0,0,0,0,2
31692655,Abdul Ghaffar,2623314,TSV Darmstadt United,3,2,0,0,0,0,0,2,2
31707642,Shekhar Kumar Patra,7436670,Giessener 11,3,2,0,0,0,0,0,2,2
31708543,Hamid Shah,806595,Juggernaut Cricket Club,3,2,0,0,0,0,0,2,2
31709679,Gurjinder Singh,7437045,Hawk Hunters,3,2,0,0,0,0,0,2,2
31718316,Muhammad Khubaib,7444218,Mannschaft Ginnheimer,3,2,0,0,0,0,0,2,2
31719214,Eyaan Ahmed,7444218,Mannschaft Ginnheimer,3,2,0,0,0,0,0,2,2
31719426,Matih Ullah,7444218,Mannschaft Ginnheimer,3,1,0,1,0,0,0,1,2
38454400,Lokesh,9461015,Ingelheim Cricket Club,3,0,2,0,0,0,0,2,2
38463324,Amruth,9461015,Ingelheim Cricket Club,3,1,0,1,0,0,0,1,2
41637807,Chitresh Cgi,6290732,TSV Frankfurt Garuda,3,1,0,1,0,0,0,1,2
41679049,Tanveer Ahmad,6591085,TSGN Mavericks,3,2,0,0,0,0,0,2,2
41680914,Margin Jivani,7251731,KK Challengers,3,1,0,1,0,0,0,1,2
42083401,Atishay Jain,4220557,TSGN Royal Warriors,3,2,0,0,0,0,0,2,2
42206079,Yogesh Rade,9495458,Wetzlar Super Kings,3,1,0,1,0,0,0,1,2
42786251,Inam,8001451,Dietzenbacher Cricket Star,3,0,2,0,0,0,0,2,2
744616,Navin Dhamecha,7356382,SPVGG Dragons,4,1,0,1,0,0,0,1,2
9618690,Prasanth,10472983,FCC Friends XI,4,0,2,0,0,0,0,2,2
13294628,Sreejith Sreedharan Nair,1517508,Frankfurt Spartans Cricket Club,4,2,0,0,0,0,0,2,2
27869378,Prasoon Verma,1517508,Frankfurt Spartans Cricket Club,4,2,0,0,0,0,0,2,2
31908461,Danish Ahmad,7444345,RCB Cricket Club Ruesselsheim,4,2,0,0,0,0,0,2,2
32130845,Aditya Gs,7251731,KK Challengers,4,2,0,0,0,0,0,2,2
457747,Viraj Shah,4220557,TSGN Royal Warriors,5,1,0,1,0,0,0,1,2
3283064,Krishna A,7392287,DCC Rising Stars,5,2,0,0,0,0,0,2,2
14141187,Sai,10570905,TBG Neulusheim,5,2,0,0,0,0,0,2,2
20710409,Jigar Rajeshkumar Modi,4220557,TSGN Royal Warriors,5,2,0,0,0,0,0,2,2
22646840,Siva Seelam,7392287,DCC Rising Stars,5,1,0,0,0,0,1,2,2
31638536,Kurra,7392287,DCC Rising Stars,5,1,0,1,0,0,0,1,2
31715868,Vivek Kumar Chandel,7392287,DCC Rising Stars,5,2,0,0,0,0,0,2,2
31838682,Rashid Ahamd,7444345,RCB Cricket Club Ruesselsheim,5,2,0,0,0,0,0,2,2
32637253,Ankur Tomar,7444345,RCB Cricket Club Ruesselsheim,5,2,0,0,0,0,0,2,2
38207431,Aditya Tewari,9390582,TSGN Royal Lions,5,1,0,1,0,0,0,1,2
574869,Anubhav,3793721,Trebur Cricket Club,6,2,0,0,0,0,0,2,2
2607432,Ankur Tyagi,7356382,SPVGG Dragons,6,2,0,0,0,0,0,2,2
31921448,Raghavan Sivaraj,3793721,Trebur Cricket Club,6,2,0,0,0,0,0,2,2
42324756,Qasim,8001451,Dietzenbacher Cricket Star,6,1,0,1,0,0,0,1,2
3281202,Miral Gajjar,1517508,Frankfurt Spartans Cricket Club,7,2,0,0,0,0,0,2,2
15379117,Jeswin Joseph M,1517508,Frankfurt Spartans Cricket Club,7,2,0,0,0,0,0,2,2
31975346,Danial,7437045,Hawk Hunters,7,2,0,0,0,0,0,2,2
2944837,Mandeep Singh Sandhu,7437045,Hawk Hunters,8,2,0,0,0,0,0,2,2
38212866,Mayank Panchal,9390582,TSGN Royal Lions,8,2,0,0,0,0,0,2,2
41830215,Joel Sohal,7437045,Hawk Hunters,8,2,0,0,0,0,0,2,2
1973378,Satendra Chaudhary,806595,Juggernaut Cricket Club,1,1,0,0,0,0,0,1,1
3278437,Iniyan Panneerselvan,430654,Royal Strikers FFM,1,0,0,0,0,0,1,1,1
3279214,Gurmail Singh,806595,Juggernaut Cricket Club,1,0,0,1,0,0,0,0,1
3283009,Ashish Malode,7449958,Darebulls,1,1,0,0,0,0,0,1,1
21938341,Roshan,7415125,Sulzbach XI,1,1,0,0,0,0,0,1,1
41322987,Sohail Cricket,7989971,Mainz Cricket Club,1,1,0,0,0,0,0,1,1
41949603,Sonu Das,7449958,Darebulls,1,1,0,0,0,0,0,1,1
3278586,Chirag Oberoi,806595,Juggernaut Cricket Club,2,1,0,0,0,0,0,1,1
9642710,Suhash,10472983,FCC Friends XI,2,1,0,0,0,0,0,1,1
11053192,Deep Shah,7424272,Freizeit CC,2,1,0,0,0,0,0,1,1
12423573,Rishi,4220557,TSGN Royal Warriors,2,1,0,0,0,0,0,1,1
28007346,Allen Cutinha,7356382,SPVGG Dragons,2,0,0,1,0,0,0,0,1
28385132,Zahidullah Zadran,2114868,SVS Frankfurt Eagles,2,1,0,0,0,0,0,1,1
29664080,Aditya Dwivedi,7251731,KK Challengers,2,1,0,0,0,0,0,1,1
31653882,Karthik P,7424272,Freizeit CC,2,0,0,1,0,0,0,0,1
31655031,Bhardwaj Vipin Fcc,7424272,Freizeit CC,2,0,0,0,0,0,1,1,1
31707141,Ahtasham Kang,7424272,Freizeit CC,2,0,0,0,0,0,1,1,1
31950788,Muhammad Faisal,2114868,SVS Frankfurt Eagles,2,1,0,0,0,0,0,1,1
31956144,Jijo Spartans,1517508,Frankfurt Spartans Cricket Club,2,0,0,1,0,0,0,0,1
32089504,Sahil Verma,2623314,TSV Darmstadt United,2,1,0,0,0,0,0,1,1
33430444,Nikhil Reddy,9461015,Ingelheim Cricket Club,2,0,0,1,0,0,0,0,1
33445405,Joby Panthily,7989971,Mainz Cricket Club,2,1,0,0,0,0,0,1,1
38170068,Sahil Zabiullah,7436670,Giessener 11,2,1,0,0,0,0,0,1,1
38459062,Nitin R J,10736341,Kassel Cricket Club,2,1,0,0,0,0,0,1,1
38608339,Hameed Khan,2114868,SVS Frankfurt Eagles,2,1,0,0,0,0,0,1,1
39645506,Kevin C,10736341,Kassel Cricket Club,2,1,0,0,0,0,0,1,1
42096533,Mohan Sai Ram,7392287,DCC Rising Stars,2,1,0,0,0,0,0,1,1
42112523,Daniyal Germany,7449958,Darebulls,2,0,0,1,0,0,0,0,1
42209145,Soham Kulkarni,9495458,Wetzlar Super Kings,2,0,0,1,0,0,0,0,1
578529,Vinod Iyer,6269379,TGS Rising Challengers,3,1,0,0,0,0,0,1,1
2109393,Anirudh Rao,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
2401173,Mithun Puthenkottupalliyil,430802,Tgs Indian Challengers,3,0,0,1,0,0,0,0,1
3112619,Shannu,7415125,Sulzbach XI,3,1,0,0,0,0,0,1,1
3279200,Nitin Tyagi,806595,Juggernaut Cricket Club,3,1,0,0,0,0,0,1,1
3279362,Sudeept Jaiswal,430802,Tgs Indian Challengers,3,1,0,0,0,0,0,1,1
3279367,Harinatha Gunditharu,430802,Tgs Indian Challengers,3,1,0,0,0,0,0,1,1
5480703,Suriya Prakash,6269379,TGS Rising Challengers,3,1,0,0,0,0,0,1,1
5630537,Chandrasekharan Rajendran,430654,Royal Strikers FFM,3,1,0,0,0,0,0,1,1
5639534,Mani,7440693,TSV Darmstadt XI,3,1,0,0,0,0,0,1,1
5657923,Hari P,7415125,Sulzbach XI,3,1,0,0,0,0,0,1,1
6798691,Gabru,10736341,Kassel Cricket Club,3,1,0,0,0,0,0,1,1
7418568,Ved Singh,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
8451957,Rahul Agarwal,806595,Juggernaut Cricket Club,3,1,0,0,0,0,0,1,1
12768994,Ravi Maheshwari,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
12894508,Vikalp Kaushik,806595,Juggernaut Cricket Club,3,1,0,0,0,0,0,1,1
14125282,Sidharth Sharma,7415125,Sulzbach XI,3,1,0,0,0,0,0,1,1
19037092,Satish Kumar,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
20727167,Deepak Kumar Purseth,6591085,TSGN Mavericks,3,1,0,0,0,0,0,1,1
22371420,Ravi Gangula Dbag,4674227,BlueWings,3,0,0,0,0,0,1,1,1
22372407,Naresh Ravirala,4674227,BlueWings,3,0,0,1,0,0,0,0,1
22378241,Raju Palakurla,4674227,BlueWings,3,1,0,0,0,0,0,1,1
27926888,Vaishnav Tummuru,10736341,Kassel Cricket Club,3,1,0,0,0,0,0,1,1
27927241,Rohan Kumar Rathi,430802,Tgs Indian Challengers,3,1,0,0,0,0,0,1,1
27965010,Gopalam Moram,430802,Tgs Indian Challengers,3,0,0,1,0,0,0,0,1
28329910,Irfan Muhammad,7449958,Darebulls,3,1,0,0,0,0,0,1,1
29060499,Tabish Hasan,6591085,TSGN Mavericks,3,0,0,1,0,0,0,0,1
29718658,Shiva,7356382,SPVGG Dragons,3,1,0,0,0,0,0,1,1
29843187,Tushar Lalingkar,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
30964015,Cijesh John,10736341,Kassel Cricket Club,3,0,0,0,0,0,1,1,1
31690460,Devraj Redij,2623314,TSV Darmstadt United,3,0,0,1,0,0,0,0,1
31706379,Firoz Khan,6269379,TGS Rising Challengers,3,1,0,0,0,0,0,1,1
31731649,Nikhil Yadav,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
31742571,Venkatesh Sanem,6290732,TSV Frankfurt Garuda,3,1,0,0,1,0,0,1,1
31967967,Rahul Shivakumar,7415125,Sulzbach XI,3,0,0,1,0,0,0,0,1
32422354,Rohith Vemulapally,10736341,Kassel Cricket Club,3,1,0,0,0,0,0,1,1
33491116,Hayatullah Habibzai,7436670,Giessener 11,3,1,0,0,0,0,0,1,1
38454366,Avinash Ravi Prakash,9461015,Ingelheim Cricket Club,3,1,0,0,0,0,0,1,1
38454368,Rajat Jena,9461015,Ingelheim Cricket Club,3,1,0,0,0,0,0,1,1
38454399,Lokendra,9461015,Ingelheim Cricket Club,3,1,0,0,1,0,0,1,1
38490788,Ashutosh Yadav,6591085,TSGN Mavericks,3,1,0,0,0,0,0,1,1
38493225,Saurabh Singh,6591085,TSGN Mavericks,3,1,0,0,0,0,0,1,1
38588759,Lokesh Mani,9495458,Wetzlar Super Kings,3,1,0,0,0,0,0,1,1
39646144,Vishal Jadav,6269379,TGS Rising Challengers,3,0,0,1,0,0,0,0,1
41185039,Zeeshan Adeel Ahmad,806595,Juggernaut Cricket Club,3,1,0,0,0,0,0,1,1
41422974,Ajmal,7436670,Giessener 11,3,1,0,0,0,0,0,1,1
42074596,Samson Jose,1517508,Frankfurt Spartans Cricket Club,3,1,0,0,0,0,0,1,1
42206267,Ramakanth Madhugiri,9495458,Wetzlar Super Kings,3,1,0,0,0,0,0,1,1
42291242,Chinmay Dsouza,10736341,Kassel Cricket Club,3,1,0,0,0,0,0,1,1
42494798,Nitish,9495458,Wetzlar Super Kings,3,0,1,0,0,0,0,1,1
42533489,Bhargav Boddapati,7251731,KK Challengers,3,1,0,0,0,0,0,1,1
42731005,Prabjot Singh,9390582,TSGN Royal Lions,3,1,0,0,0,0,0,1,1
31646616,Abhishek Thula,7392287,DCC Rising Stars,4,1,0,0,0,0,0,1,1
31648603,Vaibhav Garhia,7392287,DCC Rising Stars,4,0,0,1,0,0,0,0,1
33438131,Sujeesh,7989971,Mainz Cricket Club,4,1,0,0,0,0,0,1,1
38510936,Raghunath Reddy Y,7392287,DCC Rising Stars,4,1,0,0,0,0,0,1,1
38719583,Kannan Viswambharan,7989971,Mainz Cricket Club,4,0,0,1,0,0,0,0,1
3281130,Praveen Ingaale,7444345,RCB Cricket Club Ruesselsheim,5,1,0,0,0,0,0,1,1
4500727,Charanpreet Singh,7251731,KK Challengers,5,1,0,0,0,0,0,1,1
5649838,Punith,10472983,FCC Friends XI,5,1,0,0,0,0,0,1,1
11059267,Abhilash,7440693,TSV Darmstadt XI,5,1,0,0,0,0,0,1,1
11883881,Suhail Sha,7251731,KK Challengers,5,1,0,0,0,0,0,1,1
13764702,Ajay Kumar Holla,10570905,TBG Neulusheim,5,0,0,0,0,0,1,1,1
16483699,Shashank Bayari,10570905,TBG Neulusheim,5,1,0,0,0,0,0,1,1
20710931,Mohd Akram,4220557,TSGN Royal Warriors,5,1,0,0,0,0,0,1,1
20712849,Shubham Bhatt,4220557,TSGN Royal Warriors,5,0,0,1,0,0,0,0,1
27958100,Charles Vincent,1517508,Frankfurt Spartans Cricket Club,5,1,0,0,0,0,0,1,1
31005552,Nithin Kumar,7251731,KK Challengers,5,1,0,0,0,0,0,1,1
31718657,Nitish Kashyap,7444345,RCB Cricket Club Ruesselsheim,5,1,0,0,0,0,0,1,1
33436899,Peter Paul,7989971,Mainz Cricket Club,5,1,0,0,0,0,0,1,1
33447675,Arun Lawrence,7989971,Mainz Cricket Club,5,0,0,1,0,0,0,0,1
41554051,Praveen Damera,10472983,FCC Friends XI,5,1,0,0,1,0,0,1,1
41958037,Akthar Mahammad Zadran,10472983,FCC Friends XI,5,1,0,0,0,0,0,1,1
3277609,Baskar Ayyappa,3793721,Trebur Cricket Club,6,1,0,0,0,0,0,1,1
13807276,Rupesh,7436670,Giessener 11,6,1,0,0,0,0,0,1,1
31920798,Ragunathan S,3793721,Trebur Cricket Club,6,1,0,0,0,0,0,1,1
33454749,Muhammad Imran,8001451,Dietzenbacher Cricket Star,6,1,0,0,0,0,0,1,1
38989616,Prasanna Kumar Reddy N,2623314,TSV Darmstadt United,6,1,0,0,0,0,0,1,1
39201388,Arsalaan Mir,8001451,Dietzenbacher Cricket Star,6,1,0,0,0,0,0,1,1
39201472,Khuram Rasheed,8001451,Dietzenbacher Cricket Star,6,1,0,0,0,0,0,1,1
5458344,Boney Mathew,1517508,Frankfurt Spartans Cricket Club,7,1,0,0,0,0,0,1,1
30621030,Vivek Patel,7437045,Hawk Hunters,7,1,0,0,0,0,0,1,1
31697454,Chandan Singh,7437045,Hawk Hunters,8,0,0,1,0,0,0,0,1
53859,Krunal Raval,10736341,Kassel Cricket Club,1,0,0,0,0,0,0,0,0
3263804,Vinay Narayana,10472983,FCC Friends XI,1,0,0,0,0,0,0,0,0
5639931,Mithun Rajanna,7440693,TSV Darmstadt XI,1,0,0,0,0,0,0,0,0
9332441,Indrajit,7251731,KK Challengers,1,0,0,0,0,0,0,0,0
9999308,Ark Ark,7424272,Freizeit CC,1,0,0,0,0,0,0,0,0
13480256,Gokul Karthikeyan,1517508,Frankfurt Spartans Cricket Club,1,0,0,0,0,0,0,0,0
13816117,Rohith Kb,1517508,Frankfurt Spartans Cricket Club,1,0,0,0,0,0,0,0,0
14886259,Jithu Paul,7251731,KK Challengers,1,0,0,0,0,0,0,0,0
20848174,Nikunj Prajapati,4220557,TSGN Royal Warriors,1,0,0,0,0,0,0,0,0
22541178,Surya C,2204871,MSC Black Bears,1,0,0,0,0,0,0,0,0
28523657,Nikhil Narottam,6269379,TGS Rising Challengers,1,0,0,0,0,0,0,0,0
29060483,Arslan Bhatti,6591085,TSGN Mavericks,1,0,0,0,0,0,0,0,0
30891927,Sohom Chakraborty,7251731,KK Challengers,1,0,0,0,0,0,0,0,0
31435913,Shreyas Friedberg,7356382,SPVGG Dragons,1,0,0,0,0,0,0,0,0
31627751,Suhas Rao,7989971,Mainz Cricket Club,1,0,0,0,0,0,0,0,0
31919179,Sankeeth Rcb,7444345,RCB Cricket Club Ruesselsheim,1,0,0,0,0,0,0,0,0
31956143,David Bush,1517508,Frankfurt Spartans Cricket Club,1,0,0,0,0,0,0,0,0
32080750,Rehan Ahmed Raja,7437045,Hawk Hunters,1,0,0,0,0,0,0,0,0
32704996,Varad Dange,7444345,RCB Cricket Club Ruesselsheim,1,0,0,0,0,0,0,0,0
38057047,Manisharma,3793721,Trebur Cricket Club,1,0,0,0,0,0,0,0,0
38368806,Suyash Shukla,7392287,DCC Rising Stars,1,0,0,0,0,0,0,0,0
38454367,Pravin Adav,9461015,Ingelheim Cricket Club,1,0,0,0,0,0,0,0,0
